experiment,condition,model,memory,avg_accuracy,squared_error,ape
trueswell,exp 3,MIGHT,7.5,0.2730833333333341,1.173611111112777e-6,0.00398284313725772
trueswell,exp 3,MIGHT,8,0.2873666666666677,2.3613444444447603e-4,0.05649509803921946
trueswell,exp 3,MIGHT,8.5,0.2998499999999988,7.756224999999312e-4,0.1023897058823484
trueswell,exp 3,MIGHT,9,0.3109833333333302,0.00151970027777753,0.14332107843136105
trueswell,exp 3,MIGHT,9.5,0.32666666666666594,0.00298844444444436,0.20098039215686
trueswell,exp 3,MIGHT,10,0.3369,0.00421200999999999,0.2386029411764704
trueswell,exp 3,MIGHT,10.5,0.35296666666666837,0.00655560111111138,0.29767156862745714
trueswell,exp 3,MIGHT,11,0.3656999999999999,0.00877968999999998,0.34448529411764667
trueswell,exp 3,MIGHT,11.5,0.3771833333333325,0.01106353361111092,0.3867034313725458
trueswell,exp 3,MIGHT,12,0.3867833333333349,0.01317521361111147,0.4219975490196136
trueswell,exp 3,MIGHT,12.5,0.3938999999999994,0.01485960999999985,0.4481617647058801
trueswell,exp 4,MIGHT,3,0.2131500000000005,0.0095746224999999,0.31463022508038424
trueswell,exp 4,MIGHT,3.5,0.2247833333333327,0.00743331361111122,0.2772240085744929
trueswell,exp 4,MIGHT,4,0.22451666666666703,0.00747936694444437,0.27808145766345
trueswell,exp 4,MIGHT,4.5,0.2377000000000005,0.00537288999999992,0.2356913183279727
trueswell,exp 4,MIGHT,5,0.24388333333333376,0.00450464694444438,0.21580921757770488
trueswell,exp 4,MIGHT,5.5,0.25683333333333386,0.00293402777777772,0.174169346195068
trueswell,exp 4,MIGHT,6,0.26844999999999936,0.00181050250000005,0.1368167202572368
trueswell,exp 4,MIGHT,6.5,0.2797333333333335,9.77604444444434e-4,0.10053590568059968
trueswell,exp 4,MIGHT,7,0.29674999999999896,2.0306250000002964e-4,0.04581993569132167
trueswell,exp 4,MIGHT,7.5,0.30836666666666673,6.934444444444087e-6,0.00846730975348317
trueswell,exp 4,MIGHT,8,0.3302833333333329,3.718469444444267e-4,0.06200428724544333
trueswell,exp 4,MIGHT,8.5,0.3428666666666673,0.00101548444444448,0.10246516613076308
trueswell,exp 4,MIGHT,9,0.356183333333333,0.00204153361111108,0.1452840300107171
trueswell,exp 4,MIGHT,9.5,0.3680833333333342,0.00325850694444454,0.18354769560557624
trueswell,exp 4,MIGHT,10,0.3853499999999994,0.00552792249999992,0.2390675241157539
trueswell,exp 4,MIGHT,10.5,0.3964000000000001,0.00729316000000001,0.2745980707395501
trueswell,exp 4,MIGHT,11,0.40816666666666623,0.00944136111111102,0.3124330117899236
trueswell,exp 4,MIGHT,11.5,0.41744999999999954,0.0113316024999999,0.34228295819935545
trueswell,exp 4,MIGHT,12,0.4236333333333333,0.01268626777777776,0.3621650589496246
trueswell,exp 4,MIGHT,12.5,0.42525000000000046,0.0130530625000001,0.3673633440514485
