experiment,id,condition,phase,item,exposure,word,word_type,selected_object,target_selected,input
3,7,Confirm-first,learning,15,2,yate,target,apple,1,obj1_2
3,7,Confirm-first,learning,16,2,fendle,target,bike,1,obj1_1
3,7,Confirm-first,learning,17,2,mipen,target,hammer,1,obj1_3
3,7,Confirm-first,learning,18,2,zum,target,clarinet,1,obj1_3
3,7,Confirm-first,learning,19,1,yate,target,sunflower,0,obj4_1
3,7,Confirm-first,learning,20,1,fendle,target,ruler,0,obj4_1
3,7,Confirm-first,learning,21,1,mipen,target,shovel,0,obj1_1
3,7,Confirm-first,learning,22,1,zum,target,train,0,obj2_1
3,7,Confirm-first,learning,23,2,glemp,filler,desk,1,obj3_2
3,7,Confirm-first,learning,24,2,heek,filler,rose,1,obj1_3
3,7,Confirm-first,learning,25,2,toma,filler,harp,1,obj3_1
3,7,Confirm-first,learning,26,2,ruftin,filler,saw,1,obj1_2
3,7,Confirm-first,learning,27,2,nortle,filler,headphone,1,obj1_1
3,7,Confirm-first,learning,28,2,vep,filler,shuttlecock,1,obj3_1
3,7,Confirm-first,learning,29,2,kuabid,filler,sandwich,0,obj2_2
3,7,Confirm-first,learning,30,2,dax,filler,wrench,0,obj4_2
3,7,Confirm-first,learning,31,2,smick,filler,camera,0,obj2_3
3,7,Confirm-first,learning,32,2,channer,filler,hammer,0,obj4_1
3,7,Confirm-first,learning,33,3,glemp,filler,chair,1,obj1_1
3,7,Confirm-first,learning,34,3,heek,filler,rose,1,obj1_3
3,7,Confirm-first,learning,35,3,toma,filler,keyboard,0,obj4_2
3,7,Confirm-first,learning,36,3,ruftin,filler,saw,1,obj1_2
3,7,Confirm-first,learning,37,3,nortle,filler,headphone,1,obj1_1
3,7,Confirm-first,learning,38,3,vep,filler,scissors,1,obj1_3
3,7,Confirm-first,learning,39,3,kuabid,filler,drum,0,obj4_4
3,7,Confirm-first,learning,40,3,dax,filler,pinecone,1,obj1_2
3,7,Confirm-first,learning,41,3,smick,filler,boat,0,obj2_3
3,7,Confirm-first,learning,42,3,channer,filler,wrench,0,obj4_1
3,7,Confirm-first,test,43,test,glemp,filler,glove,0,foil1_1_1
3,7,Confirm-first,test,44,test,heek,filler,rose,1,target_3
3,7,Confirm-first,test,45,test,toma,filler,flute,0,foil1_1_2
3,7,Confirm-first,test,46,test,ruftin,filler,palm,0,foil1_1_2
3,7,Confirm-first,test,47,test,nortle,filler,headphone,1,target_1
3,7,Confirm-first,test,48,test,vep,filler,ruler,0,foil3_2_4
3,7,Confirm-first,test,49,test,kuabid,filler,pencil,0,foil2_1_4
3,7,Confirm-first,test,50,test,dax,filler,pinecone,1,target_2
3,7,Confirm-first,test,51,test,smick,filler,keyboard,0,foil1_1_4
3,7,Confirm-first,test,52,test,channer,filler,screwdriver,0,foil1_3_4
3,7,Confirm-first,test,53,test,yate,target,apple,1,target_2
3,7,Confirm-first,test,54,test,fendle,target,bike,1,target_1
3,7,Confirm-first,test,55,test,mipen,target,shovel,0,foil3_1_1
3,7,Confirm-first,test,56,test,zum,target,clarinet,1,target_3
3,7,Confirm-first,debrief,other languages,NA,NA,NA,NA,NA,no
3,7,Confirm-first,debrief,Cheat,NA,NA,NA,NA,NA,My data is good
3,7,Confirm-first,debrief,Strategies,NA,NA,NA,NA,NA,I just picked pictures I thought matched the sound.
3,7,Confirm-first,debrief,WriteDown,NA,NA,NA,NA,NA,No.
3,7,Confirm-first,debrief,Other,NA,NA,NA,NA,NA,n/a
3,8,Conflict-first,learning,1,1,glemp,filler,glove,0,obj1_1
3,8,Conflict-first,learning,2,1,heek,filler,broccoli,0,obj1_1
3,8,Conflict-first,learning,3,1,toma,filler,flute,0,obj2_1
3,8,Conflict-first,learning,4,1,ruftin,filler,hat,0,obj4_1
3,8,Conflict-first,learning,5,1,nortle,filler,acorn,0,obj1_1
3,8,Conflict-first,learning,6,1,vep,filler,mitt,0,obj2_1
3,8,Conflict-first,learning,7,1,kuabid,filler,paperclip,0,obj2_1
3,8,Conflict-first,learning,8,1,dax,filler,pinecone,0,obj3_1
3,8,Conflict-first,learning,9,1,smick,filler,guitar,0,obj2_1
3,8,Conflict-first,learning,10,1,channer,filler,harp,0,obj4_1
3,8,Conflict-first,learning,11,1,yate,target,shuttlecock,0,obj3_1
3,8,Conflict-first,learning,12,1,fendle,target,printer,0,obj3_1
3,8,Conflict-first,learning,13,1,mipen,target,stapler,0,obj4_1
3,8,Conflict-first,learning,14,1,zum,target,tree,0,obj4_1
3,8,Conflict-first,learning,15,1,yate,target,orchid,1,obj1_1
3,8,Conflict-first,learning,16,1,fendle,target,bookcase,1,obj3_1
3,8,Conflict-first,learning,17,1,mipen,target,boat,1,obj1_1
3,8,Conflict-first,learning,18,1,zum,target,clover,1,obj1_1
3,8,Conflict-first,learning,19,2,yate,target,goggles,0,obj4_2
3,8,Conflict-first,learning,20,2,fendle,target,bookcase,1,obj1_3
3,8,Conflict-first,learning,21,2,mipen,target,boat,1,obj1_1
3,8,Conflict-first,learning,22,2,zum,target,clover,1,obj1_1
3,8,Conflict-first,learning,23,2,glemp,filler,tuba,0,obj2_1
3,8,Conflict-first,learning,24,2,heek,filler,drum,1,obj1_1
3,8,Conflict-first,learning,25,2,toma,filler,harp,1,obj3_1
3,8,Conflict-first,learning,26,2,ruftin,filler,ruler,0,obj2_4
3,8,Conflict-first,learning,27,2,nortle,filler,dresser,0,obj2_1
3,8,Conflict-first,learning,28,2,vep,filler,ruler,0,obj4_2
3,8,Conflict-first,learning,29,2,kuabid,filler,sunflower,0,obj4_1
3,8,Conflict-first,learning,30,2,dax,filler,shovel,1,obj3_2
3,8,Conflict-first,learning,31,2,smick,filler,bookcase,0,obj2_2
3,8,Conflict-first,learning,32,2,channer,filler,clover,0,obj2_4
3,8,Conflict-first,learning,33,3,glemp,filler,skateboard,0,obj2_1
3,8,Conflict-first,learning,34,3,heek,filler,drum,1,obj1_1
3,8,Conflict-first,learning,35,3,toma,filler,screwdriver,0,obj3_1
3,8,Conflict-first,learning,36,3,ruftin,filler,shoe,0,obj4_2
3,8,Conflict-first,learning,37,3,nortle,filler,dresser,0,obj2_1
3,8,Conflict-first,learning,38,3,vep,filler,clover,0,obj4_3
3,8,Conflict-first,learning,39,3,kuabid,filler,dresser,1,obj1_3
3,8,Conflict-first,learning,40,3,dax,filler,bookcase,0,obj4_1
3,8,Conflict-first,learning,41,3,smick,filler,boat,0,obj2_3
3,8,Conflict-first,learning,42,3,channer,filler,mitt,0,obj3_3
3,8,Conflict-first,test,43,test,glemp,filler,boat,0,foil4_1
3,8,Conflict-first,test,44,test,heek,filler,rose,0,foil1_3_1
3,8,Conflict-first,test,45,test,toma,filler,violin,0,foil2_1_4
3,8,Conflict-first,test,46,test,ruftin,filler,stapler,0,foil2_2_4
3,8,Conflict-first,test,47,test,nortle,filler,clarinet,0,foil3_2_1
3,8,Conflict-first,test,48,test,vep,filler,bookcase,0,foil3_4_3
3,8,Conflict-first,test,49,test,kuabid,filler,clover,0,foil4_1
3,8,Conflict-first,test,50,test,dax,filler,pinecone,0,foil1_1_3
3,8,Conflict-first,test,51,test,smick,filler,controller,0,foil3_4_2
3,8,Conflict-first,test,52,test,channer,filler,desk,0,foil3_4_1
3,8,Conflict-first,test,53,test,yate,target,tuba,0,foil3_4_3
3,8,Conflict-first,test,54,test,fendle,target,bookcase,1,target_3
3,8,Conflict-first,test,55,test,mipen,target,dresser,0,foil4_3
3,8,Conflict-first,test,56,test,zum,target,pinecone,0,foil4_3
3,8,Conflict-first,debrief,other languages,NA,NA,NA,NA,NA,yes
3,8,Conflict-first,debrief,Cheat,NA,NA,NA,NA,NA,My data is good
3,8,Conflict-first,debrief,Strategies,NA,NA,NA,NA,NA,i used the words she gave me to follow the items
3,8,Conflict-first,debrief,WriteDown,NA,NA,NA,NA,NA,no please
3,8,Conflict-first,debrief,Other,NA,NA,NA,NA,NA,no
3,9,Confirm-first,learning,1,1,glemp,filler,glove,0,obj1_1
3,9,Confirm-first,learning,2,1,heek,filler,rose,0,obj4_1
3,9,Confirm-first,learning,3,1,toma,filler,flute,0,obj2_1
3,9,Confirm-first,learning,4,1,ruftin,filler,hat,0,obj4_1
3,9,Confirm-first,learning,5,1,nortle,filler,cookie,0,obj4_1
3,9,Confirm-first,learning,6,1,vep,filler,mitt,0,obj2_1
3,9,Confirm-first,learning,7,1,kuabid,filler,paperclip,0,obj2_1
3,9,Confirm-first,learning,8,1,dax,filler,plane,0,obj4_1
3,9,Confirm-first,learning,9,1,smick,filler,sandwich,0,obj1_1
3,9,Confirm-first,learning,10,1,channer,filler,phone,0,obj2_1
3,9,Confirm-first,learning,11,1,yate,target,apple,1,obj2_1
3,9,Confirm-first,learning,12,1,fendle,target,bike,1,obj1_1
3,9,Confirm-first,learning,13,1,mipen,target,hammer,1,obj3_1
3,9,Confirm-first,learning,14,1,zum,target,clarinet,1,obj3_1
3,9,Confirm-first,learning,15,2,yate,target,drum,1,obj3_4
3,9,Confirm-first,learning,16,2,fendle,target,bike,1,obj1_1
3,9,Confirm-first,learning,17,2,mipen,target,hammer,1,obj1_3
3,9,Confirm-first,learning,18,2,zum,target,clarinet,1,obj1_3
3,9,Confirm-first,learning,19,1,yate,target,tuba,0,obj2_1
3,9,Confirm-first,learning,20,1,fendle,target,strawberry,0,obj2_1
3,9,Confirm-first,learning,21,1,mipen,target,violin,0,obj2_1
3,9,Confirm-first,learning,22,1,zum,target,train,0,obj2_1
3,9,Confirm-first,learning,23,2,glemp,filler,tuba,0,obj2_1
3,9,Confirm-first,learning,24,2,heek,filler,broccoli,1,obj1_4
3,9,Confirm-first,learning,25,2,toma,filler,tuba,0,obj4_2
3,9,Confirm-first,learning,26,2,ruftin,filler,ruler,0,obj2_4
3,9,Confirm-first,learning,27,2,nortle,filler,skateboard,0,obj2_4
3,9,Confirm-first,learning,28,2,vep,filler,bowlingpin,0,obj2_2
3,9,Confirm-first,learning,29,2,kuabid,filler,sandwich,0,obj2_2
3,9,Confirm-first,learning,30,2,dax,filler,bowlingpin,0,obj4_4
3,9,Confirm-first,learning,31,2,smick,filler,guitar,1,obj1_1
3,9,Confirm-first,learning,32,2,channer,filler,clarinet,0,obj2_2
3,9,Confirm-first,learning,33,3,glemp,filler,skateboard,0,obj2_1
3,9,Confirm-first,learning,34,3,heek,filler,broccoli,1,obj1_4
3,9,Confirm-first,learning,35,3,toma,filler,phone,0,obj3_4
3,9,Confirm-first,learning,36,3,ruftin,filler,racket,0,obj4_3
3,9,Confirm-first,learning,37,3,nortle,filler,skateboard,0,obj2_4
3,9,Confirm-first,learning,38,3,vep,filler,bus,0,obj2_3
3,9,Confirm-first,learning,39,3,kuabid,filler,dresser,1,obj1_3
3,9,Confirm-first,learning,40,3,dax,filler,dress,0,obj3_3
3,9,Confirm-first,learning,41,3,smick,filler,guitar,1,obj1_1
3,9,Confirm-first,learning,42,3,channer,filler,train,0,obj4_2
3,9,Confirm-first,test,43,test,glemp,filler,glove,0,foil1_3_2
3,9,Confirm-first,test,44,test,heek,filler,broccoli,1,target_4
3,9,Confirm-first,test,45,test,toma,filler,tuba,0,foil2_3_2
3,9,Confirm-first,test,46,test,ruftin,filler,guitar,0,foil4_1
3,9,Confirm-first,test,47,test,nortle,filler,paperclip,0,foil2_1_3
3,9,Confirm-first,test,48,test,vep,filler,bus,0,foil3_1_3
3,9,Confirm-first,test,49,test,kuabid,filler,skateboard,0,foil1_1_3
3,9,Confirm-first,test,50,test,dax,filler,racket,1,target_1
3,9,Confirm-first,test,51,test,smick,filler,sandwich,0,foil1_1_1
3,9,Confirm-first,test,52,test,channer,filler,boat,0,foil2_3_3
3,9,Confirm-first,test,53,test,yate,target,drum,0,foil2_2_4
3,9,Confirm-first,test,54,test,fendle,target,car,0,foil2_2_1
3,9,Confirm-first,test,55,test,mipen,target,hammer,1,target_3
3,9,Confirm-first,test,56,test,zum,target,lamp,0,foil2_1_3
3,9,Confirm-first,debrief,other languages,NA,NA,NA,NA,NA,yes
3,9,Confirm-first,debrief,Cheat,NA,NA,NA,NA,NA,My data is good
3,9,Confirm-first,debrief,Strategies,NA,NA,NA,NA,NA,Sounds like part of an english word or brand
3,9,Confirm-first,debrief,WriteDown,NA,NA,NA,NA,NA,No
3,9,Confirm-first,debrief,Other,NA,NA,NA,NA,NA,No
3,10,Conflict-first,learning,1,1,glemp,filler,glove,0,obj1_1
3,10,Conflict-first,learning,2,1,heek,filler,pliers,0,obj3_1
3,10,Conflict-first,learning,3,1,toma,filler,bus,0,obj1_1
3,10,Conflict-first,learning,4,1,ruftin,filler,saw,0,obj3_1
3,10,Conflict-first,learning,5,1,nortle,filler,acorn,0,obj1_1
3,10,Conflict-first,learning,6,1,vep,filler,mitt,0,obj2_1
3,10,Conflict-first,learning,7,1,kuabid,filler,dresser,0,obj4_1
3,10,Conflict-first,learning,8,1,dax,filler,pinecone,0,obj3_1
3,10,Conflict-first,learning,9,1,smick,filler,guitar,0,obj2_1
3,10,Conflict-first,learning,10,1,channer,filler,screwdriver,0,obj3_1
3,10,Conflict-first,learning,11,1,yate,target,shuttlecock,0,obj3_1
3,10,Conflict-first,learning,12,1,fendle,target,ruler,0,obj4_1
3,10,Conflict-first,learning,13,1,mipen,target,shovel,0,obj1_1
3,10,Conflict-first,learning,14,1,zum,target,train,0,obj2_1
3,10,Conflict-first,learning,15,1,yate,target,apple,1,obj2_1
3,10,Conflict-first,learning,16,1,fendle,target,bike,1,obj1_1
3,10,Conflict-first,learning,17,1,mipen,target,boat,1,obj1_1
3,10,Conflict-first,learning,18,1,zum,target,clarinet,1,obj3_1
3,10,Conflict-first,learning,19,2,yate,target,helmet,0,obj2_1
3,10,Conflict-first,learning,20,2,fendle,target,bike,1,obj1_1
3,10,Conflict-first,learning,21,2,mipen,target,boat,1,obj1_1
3,10,Conflict-first,learning,22,2,zum,target,clarinet,1,obj1_3
3,10,Conflict-first,learning,23,2,glemp,filler,tuba,0,obj2_1
3,10,Conflict-first,learning,24,2,heek,filler,rose,1,obj1_3
3,10,Conflict-first,learning,25,2,toma,filler,flute,1,obj1_1
3,10,Conflict-first,learning,26,2,ruftin,filler,hat,1,obj1_3
3,10,Conflict-first,learning,27,2,nortle,filler,dresser,0,obj2_1
3,10,Conflict-first,learning,28,2,vep,filler,notebook,1,obj1_2
3,10,Conflict-first,learning,29,2,kuabid,filler,pencil,0,obj2_4
3,10,Conflict-first,learning,30,2,dax,filler,train,0,obj4_3
3,10,Conflict-first,learning,31,2,smick,filler,car,0,obj4_1
3,10,Conflict-first,learning,32,2,channer,filler,hammer,0,obj4_1
3,10,Conflict-first,learning,33,3,glemp,filler,bike,0,obj3_3
3,10,Conflict-first,learning,34,3,heek,filler,rose,1,obj1_3
3,10,Conflict-first,learning,35,3,toma,filler,sandwich,0,obj4_3
3,10,Conflict-first,learning,36,3,ruftin,filler,plane,0,obj4_1
3,10,Conflict-first,learning,37,3,nortle,filler,car,1,obj1_2
3,10,Conflict-first,learning,38,3,vep,filler,notebook,1,obj1_2
3,10,Conflict-first,learning,39,3,kuabid,filler,stapler,0,obj2_4
3,10,Conflict-first,learning,40,3,dax,filler,bike,0,obj4_3
3,10,Conflict-first,learning,41,3,smick,filler,bat,0,obj2_2
3,10,Conflict-first,learning,42,3,channer,filler,keyboard,0,obj2_1
3,10,Conflict-first,test,43,test,glemp,filler,boat,0,foil4_1
3,10,Conflict-first,test,44,test,heek,filler,rose,1,target_3
3,10,Conflict-first,test,45,test,toma,filler,flute,1,target_1
3,10,Conflict-first,test,46,test,ruftin,filler,train,0,foil2_3_2
3,10,Conflict-first,test,47,test,nortle,filler,car,1,target_2
3,10,Conflict-first,test,48,test,vep,filler,bike,0,foil3_4_1
3,10,Conflict-first,test,49,test,kuabid,filler,clarinet,0,foil4_3
3,10,Conflict-first,test,50,test,dax,filler,plane,0,foil1_1_4
3,10,Conflict-first,test,51,test,smick,filler,sandwich,0,foil1_2_3
3,10,Conflict-first,test,52,test,channer,filler,saw,0,foil3_4_3
3,10,Conflict-first,test,53,test,yate,target,shuttlecock,0,foil3_1_3
3,10,Conflict-first,test,54,test,fendle,target,bike,1,target_1
3,10,Conflict-first,test,55,test,mipen,target,shovel,0,foil3_1_1
3,10,Conflict-first,test,56,test,zum,target,clarinet,1,target_3
3,10,Conflict-first,debrief,other languages,NA,NA,NA,NA,NA,yes
3,10,Conflict-first,debrief,Cheat,NA,NA,NA,NA,NA,My data is good
3,10,Conflict-first,debrief,Strategies,NA,NA,NA,NA,NA,I just picked what I would think it was the most
3,10,Conflict-first,debrief,WriteDown,NA,NA,NA,NA,NA,no
3,10,Conflict-first,debrief,Other,NA,NA,NA,NA,NA,no
3,11,Confirm-first,learning,1,1,glemp,filler,glove,0,obj1_1
3,11,Confirm-first,learning,2,1,heek,filler,broccoli,0,obj1_1
3,11,Confirm-first,learning,3,1,toma,filler,bus,0,obj1_1
3,11,Confirm-first,learning,4,1,ruftin,filler,saw,0,obj3_1
3,11,Confirm-first,learning,5,1,nortle,filler,acorn,0,obj1_1
3,11,Confirm-first,learning,6,1,vep,filler,notebook,0,obj3_1
3,11,Confirm-first,learning,7,1,kuabid,filler,skateboard,0,obj3_1
3,11,Confirm-first,learning,8,1,dax,filler,plane,0,obj4_1
3,11,Confirm-first,learning,9,1,smick,filler,sandwich,0,obj1_1
3,11,Confirm-first,learning,10,1,channer,filler,harp,0,obj4_1
3,11,Confirm-first,learning,11,1,yate,target,apple,1,obj2_1
3,11,Confirm-first,learning,12,1,fendle,target,bookcase,1,obj3_1
3,11,Confirm-first,learning,13,1,mipen,target,boat,1,obj1_1
3,11,Confirm-first,learning,14,1,zum,target,clarinet,1,obj3_1
3,11,Confirm-first,learning,15,2,yate,target,helmet,0,obj2_1
3,11,Confirm-first,learning,16,2,fendle,target,bookcase,1,obj1_3
3,11,Confirm-first,learning,17,2,mipen,target,pencil,0,obj4_1
3,11,Confirm-first,learning,18,2,zum,target,clarinet,1,obj1_3
3,11,Confirm-first,learning,19,1,yate,target,tuba,0,obj2_1
3,11,Confirm-first,learning,20,1,fendle,target,shirt,0,obj1_1
3,11,Confirm-first,learning,21,1,mipen,target,violin,0,obj2_1
3,11,Confirm-first,learning,22,1,zum,target,train,0,obj2_1
3,11,Confirm-first,learning,23,2,glemp,filler,tuba,0,obj2_1
3,11,Confirm-first,learning,24,2,heek,filler,scissors,0,obj2_1
3,11,Confirm-first,learning,25,2,toma,filler,sunflower,0,obj4_4
3,11,Confirm-first,learning,26,2,ruftin,filler,hat,1,obj1_3
3,11,Confirm-first,learning,27,2,nortle,filler,plane,0,obj4_1
3,11,Confirm-first,learning,28,2,vep,filler,scissors,1,obj1_3
3,11,Confirm-first,learning,29,2,kuabid,filler,sunflower,0,obj4_1
3,11,Confirm-first,learning,30,2,dax,filler,stapler,1,obj3_1
3,11,Confirm-first,learning,31,2,smick,filler,car,0,obj4_1
3,11,Confirm-first,learning,32,2,channer,filler,hammer,0,obj4_1
3,11,Confirm-first,learning,33,3,glemp,filler,helmet,1,obj1_2
3,11,Confirm-first,learning,34,3,heek,filler,ball,0,obj2_2
3,11,Confirm-first,learning,35,3,toma,filler,harp,0,obj3_2
3,11,Confirm-first,learning,36,3,ruftin,filler,hat,1,obj1_3
3,11,Confirm-first,learning,37,3,nortle,filler,car,1,obj1_2
3,11,Confirm-first,learning,38,3,vep,filler,scissors,1,obj1_3
3,11,Confirm-first,learning,39,3,kuabid,filler,rose,0,obj4_2
3,11,Confirm-first,learning,40,3,dax,filler,shoe,1,obj1_4
3,11,Confirm-first,learning,41,3,smick,filler,pencil,1,obj1_2
3,11,Confirm-first,learning,42,3,channer,filler,phone,1,obj1_1
3,11,Confirm-first,test,43,test,glemp,filler,helmet,1,target_2
3,11,Confirm-first,test,44,test,heek,filler,rose,0,foil1_2_2
3,11,Confirm-first,test,45,test,toma,filler,harp,0,foil2_2_1
3,11,Confirm-first,test,46,test,ruftin,filler,hat,1,target_3
3,11,Confirm-first,test,47,test,nortle,filler,headphone,0,foil1_1_2
3,11,Confirm-first,test,48,test,vep,filler,scissors,1,target_3
3,11,Confirm-first,test,49,test,kuabid,filler,dresser,0,foil1_1_4
3,11,Confirm-first,test,50,test,dax,filler,flute,0,foil3_4_2
3,11,Confirm-first,test,51,test,smick,filler,pencil,1,target_2
3,11,Confirm-first,test,52,test,channer,filler,train,0,foil3_3_2
3,11,Confirm-first,test,53,test,yate,target,sunflower,0,foil3_3_2
3,11,Confirm-first,test,54,test,fendle,target,bookcase,1,target_3
3,11,Confirm-first,test,55,test,mipen,target,stapler,0,foil3_3_2
3,11,Confirm-first,test,56,test,zum,target,train,0,foil3_1_2
3,11,Confirm-first,debrief,other languages,NA,NA,NA,NA,NA,no
3,11,Confirm-first,debrief,Cheat,NA,NA,NA,NA,NA,My data is good
3,11,Confirm-first,debrief,Strategies,NA,NA,NA,NA,NA,Tried to narrow down the choices by remembering what the options were previously.
3,11,Confirm-first,debrief,WriteDown,NA,NA,NA,NA,NA,I did not write down any answers.
3,11,Confirm-first,debrief,Other,NA,NA,NA,NA,NA,NA
3,13,Confirm-first,learning,1,1,glemp,filler,eraser,0,obj4_1
3,13,Confirm-first,learning,2,1,heek,filler,pliers,0,obj3_1
3,13,Confirm-first,learning,3,1,toma,filler,controller,0,obj3_1
3,13,Confirm-first,learning,4,1,ruftin,filler,palm,0,obj2_1
3,13,Confirm-first,learning,5,1,nortle,filler,acorn,0,obj1_1
3,13,Confirm-first,learning,6,1,vep,filler,notebook,0,obj3_1
3,13,Confirm-first,learning,7,1,kuabid,filler,dresser,0,obj4_1
3,13,Confirm-first,learning,8,1,dax,filler,plane,0,obj4_1
3,13,Confirm-first,learning,9,1,smick,filler,pencil,0,obj3_1
3,13,Confirm-first,learning,10,1,channer,filler,screwdriver,0,obj3_1
3,13,Confirm-first,learning,11,1,yate,target,orchid,1,obj1_1
3,13,Confirm-first,learning,12,1,fendle,target,camera,1,obj4_1
3,13,Confirm-first,learning,13,1,mipen,target,boat,1,obj1_1
3,13,Confirm-first,learning,14,1,zum,target,mouse,1,obj4_1
3,13,Confirm-first,learning,15,2,yate,target,broccoli,1,obj3_3
3,13,Confirm-first,learning,16,2,fendle,target,pineapple,0,obj4_3
3,13,Confirm-first,learning,17,2,mipen,target,paperclip,0,obj2_4
3,13,Confirm-first,learning,18,2,zum,target,mouse,1,obj1_4
3,13,Confirm-first,learning,19,1,yate,target,tuba,0,obj2_1
3,13,Confirm-first,learning,20,1,fendle,target,printer,0,obj3_1
3,13,Confirm-first,learning,21,1,mipen,target,sofa,0,obj3_1
3,13,Confirm-first,learning,22,1,zum,target,train,0,obj2_1
3,13,Confirm-first,learning,23,2,glemp,filler,glove,1,obj1_4
3,13,Confirm-first,learning,24,2,heek,filler,shovel,0,obj4_4
3,13,Confirm-first,learning,25,2,toma,filler,shovel,0,obj2_3
3,13,Confirm-first,learning,26,2,ruftin,filler,tree,0,obj4_4
3,13,Confirm-first,learning,27,2,nortle,filler,dresser,0,obj2_1
3,13,Confirm-first,learning,28,2,vep,filler,tuba,1,obj3_4
3,13,Confirm-first,learning,29,2,kuabid,filler,bus,1,obj3_2
3,13,Confirm-first,learning,30,2,dax,filler,wrench,0,obj4_2
3,13,Confirm-first,learning,31,2,smick,filler,headphone,0,obj4_4
3,13,Confirm-first,learning,32,2,channer,filler,harp,1,obj1_3
3,13,Confirm-first,learning,33,3,glemp,filler,glove,1,obj1_4
3,13,Confirm-first,learning,34,3,heek,filler,broccoli,1,obj1_4
3,13,Confirm-first,learning,35,3,toma,filler,boat,0,obj2_4
3,13,Confirm-first,learning,36,3,ruftin,filler,screwdriver,0,obj3_4
3,13,Confirm-first,learning,37,3,nortle,filler,bag,0,obj4_3
3,13,Confirm-first,learning,38,3,vep,filler,ruler,0,obj3_4
3,13,Confirm-first,learning,39,3,kuabid,filler,pants,1,obj1_4
3,13,Confirm-first,learning,40,3,dax,filler,clarinet,0,obj2_4
3,13,Confirm-first,learning,41,3,smick,filler,eraser,0,obj4_1
3,13,Confirm-first,learning,42,3,channer,filler,harp,1,obj1_3
3,13,Confirm-first,test,43,test,glemp,filler,headphone,0,foil3_4_2
3,13,Confirm-first,test,44,test,heek,filler,broccoli,1,target_4
3,13,Confirm-first,test,45,test,toma,filler,shovel,0,foil2_1_3
