Results.reception.time,id,condition,phase,PennElementName,item,exposure,word,word_type,target_selection,target_typed,target_typed_edited,target_superordinate_typed,target_superordinate_selected,selected_object,Value,edited_value,typed_matches_guess_exactly,superordinate_selection,superordinate,typed_matches_guess_super,target_selected,selection,Comments
1705712807,10311,Confirm,test,input,35,test,mipen,One-shot,flute,flute,flute,super-instrument,super-instrument,sandwich,sandwich,sandwich,1,super-food,super-food,1,0,foil3,NULL
1705712807,10311,Confirm,test,test_selector,36,test,zum,One-shot,palm,palm tree,palm,super-plant,super-plant,drum,foil3_1_3,NA,NA,super-instrument,NA,0,0,foil3,foil1_2_2;foil1_1_2;foil3_3_1;foil1_3_2;target_2;foil2_2_3;foil3_1_3;foil2_1_1;foil3_2_3
1705712807,10311,Confirm,test,input,36,test,zum,One-shot,palm,palm tree,palm,super-plant,super-plant,drum,drum,drum,1,super-instrument,super-instrument,1,0,foil3,NULL
1705712807,10311,Confirm,test,test_selector,37,test,plyder,Foil,headphone,foil,foil,other,super-plant,acorn,foil1_3_1,NA,NA,super-plant,NA,0,0,foil1,foil1_2_1;foil3_2_4;foil1_1_1;foil2_2_3;target_1;foil3_3_3;foil1_3_1;foil3_1_3;foil2_1_3
1705712807,10311,Confirm,test,input,37,test,plyder,Foil,headphone,foil,foil,other,super-plant,acorn,nut,acorn,1,super-plant,super-plant,1,0,foil1,NULL
1705712807,10311,Confirm,test,test_selector,38,test,heek,Foil,scissors,foil,foil,other,super-stationery,paperclip,foil3_1_2,NA,NA,super-stationery,NA,0,0,foil3,foil1_3_3;foil1_2_3;target_3;foil3_2_3;foil2_1_2;foil3_3_1;foil3_1_2;foil2_2_3;foil1_1_3
1705712807,10311,Confirm,test,input,38,test,heek,Foil,scissors,foil,foil,other,super-stationery,paperclip,paper clip,paperclip,1,super-stationery,super-stationery,1,0,foil3,NULL
1705712807,10311,Confirm,test,test_selector,39,test,toma,Foil,skateboard,foil,foil,other,super-stationery,pinecone,foil3_1_3,NA,NA,super-plant,NA,0,0,foil3,target_1;foil3_3_3;foil1_3_1;foil1_2_1;foil1_1_1;foil3_2_1;foil2_1_4;foil3_1_3;foil2_2_3
1705712807,10311,Confirm,test,input,39,test,toma,Foil,skateboard,foil,foil,other,super-stationery,pinecone,pine cone,pinecone,1,super-plant,super-plant,1,0,foil3,NULL
1705712807,10311,Confirm,test,test_selector,40,test,ruftin,Foil,plane,foil,foil,other,super-plant,orchid,foil2_2_3,NA,NA,super-plant,NA,0,0,foil2,foil2_1_3;foil1_2_4;target_4;foil3_3_1;foil1_3_4;foil3_2_2;foil2_2_3;foil1_1_4;foil3_1_3
1705712807,10311,Confirm,test,input,40,test,ruftin,Foil,plane,foil,foil,other,super-plant,orchid,flower,orchid,1,super-plant,super-plant,1,0,foil2,NULL
1705712807,10311,Confirm,test,test_selector,41,test,nortle,Foil,keyboard,foil,foil,other,super-stationery,pencil,target_2,NA,NA,super-stationery,NA,0,1,target,foil3_3_3;foil1_3_2;foil2_2_2;foil1_2_2;foil3_1_1;foil2_1_4;foil1_1_2;foil3_2_3;target_2
1705712807,10311,Confirm,test,input,41,test,nortle,Foil,keyboard,foil,foil,other,super-stationery,pencil,pencil,pencil,1,super-stationery,super-stationery,1,1,target,NULL
1705712807,10311,Confirm,test,test_selector,42,test,blicket,Foil,harp,foil,foil,other,super-tool,clover,foil2_1_4,NA,NA,super-plant,NA,0,0,foil2,target_1;foil3_3_2;foil2_2_1;foil2_1_4;foil3_2_1;foil1_2_1;foil1_1_1;foil1_3_1;foil3_1_3
1705712807,10311,Confirm,test,input,42,test,blicket,Foil,harp,foil,foil,other,super-tool,clover,clover,clover,1,super-plant,super-plant,1,0,foil2,NULL
1705712807,10311,Confirm,debrief,other languages,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,NA,NA,NA,NA,NA,NA,NA,NA
1705712807,10311,Confirm,debrief,Cheat,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,My data is good,NA,NA,NA,NA,NA,NA,NA,NA
1705712807,10311,Confirm,debrief,Strategies,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,tried to make associations between the sound of the word and what i call it,NA,NA,NA,NA,NA,NA,NA,NA
1705712807,10311,Confirm,debrief,WriteDown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,NA,NA,NA,NA,NA,NA,NA,NA
1705712807,10311,Confirm,debrief,Other,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1705770876,12984,Recall,learning,learning_selector,1,1,plyder,Foil,headphone,foil,foil,other,super-plant,acorn,obj1_1,NA,NA,super-plant,NA,0,0,foil1,obj3_1;obj1_1;obj4_1;obj2_1
1705770876,12984,Recall,learning,input,1,1,plyder,Foil,headphone,foil,foil,other,super-plant,acorn,plidar,other,0,super-plant,other,0,0,foil1,NULL
1705770876,12984,Recall,learning,learning_selector,2,1,heek,Foil,pineapple,foil,foil,other,super-tool,scissors,obj4_1,NA,NA,super-tool,NA,0,0,foil1,obj4_1;obj3_1;obj1_1;obj2_1
1705770876,12984,Recall,learning,input,2,1,heek,Foil,pineapple,foil,foil,other,super-tool,scissors,a type of scissors,scissors,1,super-tool,super-tool,1,0,foil1,NULL
1705770876,12984,Recall,learning,learning_selector,3,1,kuabid,Target,orchid,a plant,super-plant,super-plant,super-plant,orchid,obj1_1,NA,NA,super-plant,NA,0,1,target,obj1_1;obj4_1;obj3_1;obj2_1
1705770876,12984,Recall,learning,input,3,1,kuabid,Target,orchid,a plant,super-plant,super-plant,super-plant,orchid,a plant,super-plant,0,super-plant,super-plant,2,1,target,NULL
1705770876,12984,Recall,learning,learning_selector,4,1,yate,One-shot,chair,a type of chair,chair,super-furniture,super-furniture,chair,obj2_1,NA,NA,super-furniture,NA,0,1,target,obj4_1;obj3_1;obj2_1;obj1_1
1705770876,12984,Recall,learning,input,4,1,yate,One-shot,chair,a type of chair,chair,super-furniture,super-furniture,chair,a type of chair,chair,1,super-furniture,super-furniture,1,1,target,NULL
1705770876,12984,Recall,learning,learning_selector,5,2,kuabid,Target,orchid,a plant,super-plant,super-plant,super-plant,0,NA,other,1,recall,other,1,0,NA,obj2_1;obj3_4;obj1_1;obj4_2;No selection happened
1705770876,12984,Recall,learning,input,5,2,kuabid,Target,orchid,a plant,super-plant,super-plant,super-plant,0,a type of bed,bed,1,recall,super-furniture,1,0,NA,NULL
1705770876,12984,Recall,learning,learning_selector,6,1,dax,Target,bookcase,decks of a shelf,bookcase,super-furniture,super-furniture,bookcase,obj3_1,NA,NA,super-furniture,NA,0,1,target,obj4_1;obj2_1;obj3_1;obj1_1
1705770876,12984,Recall,learning,input,6,1,dax,Target,bookcase,decks of a shelf,bookcase,super-furniture,super-furniture,bookcase,decks of a shelf,bookcase,1,super-furniture,super-furniture,1,1,target,NULL
1705770876,12984,Recall,learning,learning_selector,7,1,fendle,One-shot,rose,a part of the rose flower,rose,super-plant,super-plant,rose,obj4_1,NA,NA,super-plant,NA,0,1,target,obj4_1;obj3_1;obj1_1;obj2_1
1705770876,12984,Recall,learning,input,7,1,fendle,One-shot,rose,a part of the rose flower,rose,super-plant,super-plant,rose,a part of the rose flower,rose,1,super-plant,super-plant,1,1,target,NULL
1705770876,12984,Recall,learning,learning_selector,8,2,dax,Target,bookcase,decks of a shelf,bookcase,super-furniture,super-furniture,0,NA,other,1,recall,other,1,0,NA,obj1_3;obj3_1;obj2_4;obj4_4;No selection happened
1705770876,12984,Recall,learning,input,8,2,dax,Target,bookcase,decks of a shelf,bookcase,super-furniture,super-furniture,0,decks of a shelf,bookcase,1,recall,super-furniture,1,0,NA,NULL
1705770876,12984,Recall,learning,learning_selector,9,1,smick,Target,boat,snick of a boat,boat,super-vehicle,super-vehicle,boat,obj1_1,NA,NA,super-vehicle,NA,0,1,target,obj3_1;obj2_1;obj1_1;obj4_1
1705770876,12984,Recall,learning,input,9,1,smick,Target,boat,snick of a boat,boat,super-vehicle,super-vehicle,boat,snick of a boat,boat,1,super-vehicle,super-vehicle,1,1,target,NULL
1705770876,12984,Recall,learning,learning_selector,10,1,mipen,One-shot,flute,an instrument,super-instrument,super-instrument,super-instrument,flute,obj2_1,NA,NA,super-instrument,NA,0,1,target,obj4_1;obj2_1;obj1_1;obj3_1
1705770876,12984,Recall,learning,input,10,1,mipen,One-shot,flute,an instrument,super-instrument,super-instrument,super-instrument,flute,an instrument,super-instrument,0,super-instrument,super-instrument,2,1,target,NULL
1705770876,12984,Recall,learning,learning_selector,11,2,smick,Target,boat,snick of a boat,boat,super-vehicle,super-vehicle,0,NA,other,1,recall,other,1,0,NA,obj3_2;obj1_1;obj4_1;obj2_2;No selection happened
1705770876,12984,Recall,learning,input,11,2,smick,Target,boat,snick of a boat,boat,super-vehicle,super-vehicle,0,smick,other,1,recall,other,1,0,NA,NULL
1705770876,12984,Recall,learning,learning_selector,12,1,channer,Target,clarinet,an instrument,super-instrument,super-instrument,super-instrument,clarinet,obj3_1,NA,NA,super-instrument,NA,0,1,target,obj2_1;obj1_1;obj3_1;obj4_1
1705770876,12984,Recall,learning,input,12,1,channer,Target,clarinet,an instrument,super-instrument,super-instrument,super-instrument,clarinet,an instrument,super-instrument,0,super-instrument,super-instrument,2,1,target,NULL
1705770876,12984,Recall,learning,learning_selector,13,1,zum,One-shot,palm,zam,other,other,super-plant,palm,obj2_1,NA,NA,super-plant,NA,0,1,target,obj2_1;obj1_1;obj4_1;obj3_1
1705770876,12984,Recall,learning,input,13,1,zum,One-shot,palm,zam,other,other,super-plant,palm,zam,other,0,super-plant,other,0,1,target,NULL
1705770876,12984,Recall,learning,learning_selector,14,2,channer,Target,clarinet,an instrument,super-instrument,super-instrument,super-instrument,0,NA,other,1,recall,other,1,0,NA,obj3_1;obj4_4;obj1_3;obj2_2;No selection happened
1705770876,12984,Recall,learning,input,14,2,channer,Target,clarinet,an instrument,super-instrument,super-instrument,super-instrument,0,channer,other,1,recall,other,1,0,NA,NULL
1705770876,12984,Recall,learning,learning_selector,15,1,toma,Foil,paperclip,foil,foil,other,super-clothes,pants,obj1_1,NA,NA,super-clothes,NA,0,0,foil1,obj3_1;obj1_1;obj2_1;obj4_1
1705770876,12984,Recall,learning,input,15,1,toma,Foil,paperclip,foil,foil,other,super-clothes,pants,toma,other,0,super-clothes,other,0,0,foil1,NULL
1705770876,12984,Recall,learning,learning_selector,16,1,ruftin,Foil,plane,foil,foil,other,super-plant,pinecone,obj3_1,NA,NA,super-plant,NA,0,0,foil1,obj2_1;obj1_1;obj4_1;obj3_1
1705770876,12984,Recall,learning,input,16,1,ruftin,Foil,plane,foil,foil,other,super-plant,pinecone,rafting,other,0,super-plant,other,0,0,foil1,NULL
1705770876,12984,Recall,learning,learning_selector,17,1,nortle,Foil,pencil,foil,foil,other,super-instrument,guitar,obj2_1,NA,NA,super-instrument,NA,0,0,foil1,obj3_1;obj2_1;obj1_1;obj4_1
1705770876,12984,Recall,learning,input,17,1,nortle,Foil,pencil,foil,foil,other,super-instrument,guitar,nortle,other,0,super-instrument,other,0,0,foil1,NULL
1705770876,12984,Recall,learning,learning_selector,18,3,kuabid,Target,orchid,a plant,super-plant,super-plant,super-plant,0,NA,other,1,recall,other,1,0,NA,obj1_1;obj2_3;obj3_1;obj4_1;No selection happened
1705770876,12984,Recall,learning,input,18,3,kuabid,Target,orchid,a plant,super-plant,super-plant,super-plant,0,quabbid,other,1,recall,other,1,0,NA,NULL
1705770876,12984,Recall,learning,learning_selector,19,1,blicket,Foil,phone,foil,foil,other,super-furniture,lamp,obj1_1,NA,NA,super-furniture,NA,0,0,foil1,obj1_1;obj4_1;obj2_1;obj3_1
1705770876,12984,Recall,learning,input,19,1,blicket,Foil,phone,foil,foil,other,super-furniture,lamp,bliquet,other,0,super-furniture,other,0,0,foil1,NULL
1705770876,12984,Recall,learning,learning_selector,20,3,dax,Target,bookcase,decks of a shelf,bookcase,super-furniture,super-furniture,0,NA,other,1,recall,other,1,0,NA,obj4_1;obj3_1;obj1_3;obj2_1;No selection happened
1705770876,12984,Recall,learning,input,20,3,dax,Target,bookcase,decks of a shelf,bookcase,super-furniture,super-furniture,0,decks of a shelf,bookcase,1,recall,super-furniture,1,0,NA,NULL
1705770876,12984,Recall,learning,learning_selector,21,2,plyder,Foil,headphone,foil,foil,other,super-plant,mitt,obj3_4,NA,NA,super-sports,NA,0,0,foil2,obj4_1;obj1_1;obj2_3;obj3_4
1705770876,12984,Recall,learning,input,21,2,plyder,Foil,headphone,foil,foil,other,super-plant,mitt,plidar,other,0,super-sports,other,0,0,foil2,NULL
1705770876,12984,Recall,learning,learning_selector,22,2,heek,Foil,pineapple,foil,foil,other,super-tool,controller,obj2_2,NA,NA,super-electronic,NA,0,0,foil2,obj3_3;obj2_2;obj1_4;obj4_2
1705770876,12984,Recall,learning,input,22,2,heek,Foil,pineapple,foil,foil,other,super-tool,controller,hique,other,0,super-electronic,other,0,0,foil2,NULL
1705770876,12984,Recall,learning,learning_selector,23,2,toma,Foil,paperclip,foil,foil,other,super-clothes,harp,obj3_1,NA,NA,super-instrument,NA,0,0,foil2,obj2_3;obj1_1;obj4_1;obj3_1
1705770876,12984,Recall,learning,input,23,2,toma,Foil,paperclip,foil,foil,other,super-clothes,harp,toma,other,0,super-instrument,other,0,0,foil2,NULL
1705770876,12984,Recall,learning,learning_selector,24,3,smick,Target,boat,snick of a boat,boat,super-vehicle,super-vehicle,0,NA,other,1,recall,other,1,0,NA,obj1_1;obj3_2;obj2_2;obj4_4;No selection happened
1705770876,12984,Recall,learning,input,24,3,smick,Target,boat,snick of a boat,boat,super-vehicle,super-vehicle,0,snick,boat,1,recall,super-vehicle,1,0,NA,NULL
1705770876,12984,Recall,learning,learning_selector,25,2,ruftin,Foil,plane,foil,foil,other,super-plant,bed,obj4_1,NA,NA,super-furniture,NA,0,0,foil2,obj2_2;obj1_3;obj3_1;obj4_1
1705770876,12984,Recall,learning,input,25,2,ruftin,Foil,plane,foil,foil,other,super-plant,bed,rafting,other,0,super-furniture,other,0,0,foil2,NULL
1705770876,12984,Recall,learning,learning_selector,26,3,channer,Target,clarinet,an instrument,super-instrument,super-instrument,super-instrument,0,NA,other,1,recall,other,1,0,NA,obj3_3;obj1_3;obj2_1;obj4_2;No selection happened
1705770876,12984,Recall,learning,input,26,3,channer,Target,clarinet,an instrument,super-instrument,super-instrument,super-instrument,0,channer,other,1,recall,other,1,0,NA,NULL
1705770876,12984,Recall,learning,learning_selector,27,2,nortle,Foil,pencil,foil,foil,other,super-instrument,harp,obj3_1,NA,NA,super-instrument,NA,0,0,foil2,obj2_3;obj3_1;obj4_1;obj1_2
1705770876,12984,Recall,learning,input,27,2,nortle,Foil,pencil,foil,foil,other,super-instrument,harp,nortle,other,0,super-instrument,other,0,0,foil2,NULL
1705770876,12984,Recall,learning,learning_selector,28,2,blicket,Foil,phone,foil,foil,other,super-furniture,racket,obj3_3,NA,NA,super-sports,NA,0,0,foil2,obj4_2;obj2_3;obj1_1;obj3_3
1705770876,12984,Recall,learning,input,28,2,blicket,Foil,phone,foil,foil,other,super-furniture,racket,bliquet,other,0,super-sports,other,0,0,foil2,NULL
1705770876,12984,Recall,test,test_selector,29,test,kuabid,Target,orchid,a plant,super-plant,super-plant,super-plant,bed,foil1_2_1,NA,NA,super-furniture,NA,0,0,foil1,foil3_3_4;foil3_2_3;foil2_1_1;foil1_3_1;target_1;foil3_1_1;foil1_2_1;foil2_2_3;foil1_1_1
1705770876,12984,Recall,test,input,29,test,kuabid,Target,orchid,a plant,super-plant,super-plant,super-plant,bed,quabbid,other,0,super-furniture,other,0,0,foil1,NULL
1705770876,12984,Recall,test,test_selector,30,test,dax,Target,bookcase,decks of a shelf,bookcase,super-furniture,super-furniture,bookcase,target_3,NA,NA,super-furniture,NA,0,1,target,foil3_1_3;foil1_1_3;target_3;foil3_2_2;foil1_3_3;foil1_2_3;foil3_3_2;foil2_2_1;foil2_1_4
1705770876,12984,Recall,test,input,30,test,dax,Target,bookcase,decks of a shelf,bookcase,super-furniture,super-furniture,bookcase,decks,other,0,super-furniture,other,0,1,target,NULL
1705770876,12984,Recall,test,test_selector,31,test,smick,Target,boat,snick of a boat,boat,super-vehicle,super-vehicle,hammer,foil1_2_1,NA,NA,super-tool,NA,0,0,foil1,foil3_1_1;foil3_3_1;foil1_3_1;foil1_1_1;foil3_2_1;foil1_2_1;foil2_2_2;target_1;foil2_1_2
1705770876,12984,Recall,test,input,31,test,smick,Target,boat,snick of a boat,boat,super-vehicle,super-vehicle,hammer,snick,other,0,super-tool,other,0,0,foil1,NULL
1705770876,12984,Recall,test,test_selector,32,test,channer,Target,clarinet,an instrument,super-instrument,super-instrument,super-instrument,clarinet,target_3,NA,NA,super-instrument,NA,0,1,target,foil1_3_3;foil2_2_1;foil3_1_3;foil2_1_2;foil3_3_1;foil1_1_3;target_3;foil3_2_1;foil1_2_3
1705770876,12984,Recall,test,input,32,test,channer,Target,clarinet,an instrument,super-instrument,super-instrument,super-instrument,clarinet,channer,other,0,super-instrument,other,0,1,target,NULL
1705770876,12984,Recall,test,test_selector,33,test,yate,One-shot,chair,a type of chair,chair,super-furniture,super-furniture,palm,foil3_2_2,NA,NA,super-plant,NA,0,0,foil3,foil3_1_2;target_2;foil2_1_4;foil1_2_2;foil1_3_2;foil3_2_2;foil1_1_2;foil3_3_1;foil2_2_3
1705770876,12984,Recall,test,input,33,test,yate,One-shot,chair,a type of chair,chair,super-furniture,super-furniture,palm,yate,other,0,super-plant,other,0,0,foil3,NULL
1705770876,12984,Recall,test,test_selector,34,test,fendle,One-shot,rose,a part of the rose flower,rose,super-plant,super-plant,drum,foil1_2_4,NA,NA,super-instrument,NA,0,0,foil1,foil3_3_1;foil1_3_4;target_4;foil3_2_4;foil1_2_4;foil2_1_3;foil2_2_2;foil3_1_2;foil1_1_4
1705770876,12984,Recall,test,input,34,test,fendle,One-shot,rose,a part of the rose flower,rose,super-plant,super-plant,drum,fendle,other,0,super-instrument,other,0,0,foil1,NULL
1705770876,12984,Recall,test,test_selector,35,test,mipen,One-shot,flute,an instrument,super-instrument,super-instrument,super-instrument,controller,foil1_1_2,NA,NA,super-electronic,NA,0,0,foil1,foil2_2_1;foil3_3_2;foil3_2_1;foil2_1_4;foil1_1_2;foil3_1_2;foil1_3_2;foil1_2_2;target_2
1705770876,12984,Recall,test,input,35,test,mipen,One-shot,flute,an instrument,super-instrument,super-instrument,super-instrument,controller,mypen,other,0,super-electronic,other,0,0,foil1,NULL
1705770876,12984,Recall,test,test_selector,36,test,zum,One-shot,palm,zam,other,other,super-plant,harp,foil2_2_1,NA,NA,super-instrument,NA,0,0,foil2,foil3_1_4;foil3_2_2;foil1_3_2;foil1_2_2;foil3_3_1;foil2_1_2;foil2_2_1;target_2;foil1_1_2
1705770876,12984,Recall,test,input,36,test,zum,One-shot,palm,zam,other,other,super-plant,harp,zam,other,0,super-instrument,other,0,0,foil2,NULL
1705770876,12984,Recall,test,test_selector,37,test,plyder,Foil,headphone,foil,foil,other,super-plant,acorn,foil1_3_1,NA,NA,super-plant,NA,0,0,foil1,foil2_1_3;foil3_3_4;foil1_2_1;foil2_2_4;foil3_2_3;foil1_3_1;foil1_1_1;target_1;foil3_1_1
1705770876,12984,Recall,test,input,37,test,plyder,Foil,headphone,foil,foil,other,super-plant,acorn,plidar,other,0,super-plant,other,0,0,foil1,NULL
1705770876,12984,Recall,test,test_selector,38,test,heek,Foil,pineapple,foil,foil,other,super-tool,mitt,foil1_1_4,NA,NA,super-sports,NA,0,0,foil1,foil3_2_4;foil3_3_1;foil1_3_4;foil2_1_2;target_4;foil1_1_4;foil1_2_4;foil2_2_3;foil3_1_1
1705770876,12984,Recall,test,input,38,test,heek,Foil,pineapple,foil,foil,other,super-tool,mitt,sheak,other,0,super-sports,other,0,0,foil1,NULL
1705770876,12984,Recall,test,test_selector,39,test,toma,Foil,paperclip,foil,foil,other,super-clothes,pants,foil1_3_1,NA,NA,super-clothes,NA,0,0,foil1,foil1_3_1;foil3_2_2;foil3_3_1;foil2_2_1;foil1_2_1;foil1_1_1;target_1;foil2_1_3;foil3_1_3
1705770876,12984,Recall,test,input,39,test,toma,Foil,paperclip,foil,foil,other,super-clothes,pants,toma,other,0,super-clothes,other,0,0,foil1,NULL
1705770876,12984,Recall,test,test_selector,40,test,ruftin,Foil,plane,foil,foil,other,super-plant,pinecone,foil1_3_3,NA,NA,super-plant,NA,0,0,foil1,foil3_2_1;foil3_3_2;foil2_2_1;foil1_3_3;foil2_1_2;foil1_2_3;foil1_1_3;target_3;foil3_1_4
1705770876,12984,Recall,test,input,40,test,ruftin,Foil,plane,foil,foil,other,super-plant,pinecone,rafting,other,0,super-plant,other,0,0,foil1,NULL
1705770876,12984,Recall,test,test_selector,41,test,nortle,Foil,pencil,foil,foil,other,super-instrument,guitar,foil1_3_2,NA,NA,super-instrument,NA,0,0,foil1,foil1_1_2;foil3_2_3;foil2_2_1;foil2_1_3;foil3_3_1;foil1_3_2;foil3_1_1;target_2;foil1_2_2
1705770876,12984,Recall,test,input,41,test,nortle,Foil,pencil,foil,foil,other,super-instrument,guitar,nortle,other,0,super-instrument,other,0,0,foil1,NULL
1705770876,12984,Recall,test,test_selector,42,test,blicket,Foil,phone,foil,foil,other,super-furniture,lamp,foil1_3_1,NA,NA,super-furniture,NA,0,0,foil1,foil1_2_1;foil2_2_2;foil1_1_1;foil3_3_1;foil3_1_2;foil2_1_3;foil3_2_1;target_1;foil1_3_1
1705770876,12984,Recall,test,input,42,test,blicket,Foil,phone,foil,foil,other,super-furniture,lamp,bliquet,other,0,super-furniture,other,0,0,foil1,NULL
1705770876,12984,Recall,debrief,other languages,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,NA,NA,NA,NA,NA,NA,NA,NA
1705770876,12984,Recall,debrief,Cheat,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,My data is good,NA,NA,NA,NA,NA,NA,NA,NA
1705770876,12984,Recall,debrief,Strategies,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,I tried to see if the words sounded like words I had heard before and matched them.,NA,NA,NA,NA,NA,NA,NA,NA
1705770876,12984,Recall,debrief,WriteDown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,I tried to match the names of the images and sounds they made and matched them with the mentioned word.,NA,NA,NA,NA,NA,NA,NA,NA
1705770876,12984,Recall,debrief,Other,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No,NA,NA,NA,NA,NA,NA,NA,NA
1705772308,9482,Confirm,learning,learning_selector,1,1,plyder,Foil,cookie,foil,foil,other,super-vehicle,car,obj3_1,NA,NA,super-vehicle,NA,0,0,foil1,obj1_1;obj3_1;obj2_1;obj4_1
1705772308,9482,Confirm,learning,input,1,1,plyder,Foil,cookie,foil,foil,other,super-vehicle,car,vehicle,super-vehicle,0,super-vehicle,super-vehicle,2,0,foil1,NULL
1705772308,9482,Confirm,learning,learning_selector,2,1,heek,Foil,notebook,foil,foil,other,super-sports,mitt,obj2_1,NA,NA,super-sports,NA,0,0,foil1,obj3_1;obj1_1;obj2_1;obj4_1
1705772308,9482,Confirm,learning,input,2,1,heek,Foil,notebook,foil,foil,other,super-sports,mitt,leather,other,0,super-sports,other,0,0,foil1,NULL
1705772308,9482,Confirm,learning,learning_selector,3,1,kuabid,Target,orchid,decoration,other,other,super-plant,orchid,obj1_1,NA,NA,super-plant,NA,0,1,target,obj1_1;obj2_1;obj3_1;obj4_1
1705772308,9482,Confirm,learning,input,3,1,kuabid,Target,orchid,decoration,other,other,super-plant,orchid,decoration,other,0,super-plant,other,0,1,target,NULL
1705772308,9482,Confirm,learning,learning_selector,4,1,yate,One-shot,chair,place to sit,chair,super-furniture,super-furniture,chair,obj2_1,NA,NA,super-furniture,NA,0,1,target,obj3_1;obj2_1;obj1_1;obj4_1
1705772308,9482,Confirm,learning,input,4,1,yate,One-shot,chair,place to sit,chair,super-furniture,super-furniture,chair,place to sit,chair,1,super-furniture,super-furniture,1,1,target,NULL
1705772308,9482,Confirm,learning,learning_selector,5,2,kuabid,Target,orchid,decoration,other,other,super-plant,acorn,obj2_3,NA,NA,super-plant,NA,0,0,foil2,obj2_3;obj3_2;obj1_1;obj4_2
1705772308,9482,Confirm,learning,input,5,2,kuabid,Target,orchid,decoration,other,other,super-plant,acorn,nut,acorn,1,super-plant,super-plant,1,0,foil2,NULL
1705772308,9482,Confirm,learning,learning_selector,6,1,dax,Target,bookcase,storage unit,bookcase,super-furniture,super-furniture,bookcase,obj3_1,NA,NA,super-furniture,NA,0,1,target,obj3_1;obj1_1;obj4_1;obj2_1
1705772308,9482,Confirm,learning,input,6,1,dax,Target,bookcase,storage unit,bookcase,super-furniture,super-furniture,bookcase,storage unit,bookcase,1,super-furniture,super-furniture,1,1,target,NULL
1705772308,9482,Confirm,learning,learning_selector,7,1,fendle,One-shot,pliers,tool,super-tool,super-tool,super-tool,pliers,obj3_1,NA,NA,super-tool,NA,0,1,target,obj1_1;obj3_1;obj2_1;obj4_1
1705772308,9482,Confirm,learning,input,7,1,fendle,One-shot,pliers,tool,super-tool,super-tool,super-tool,pliers,tool,super-tool,0,super-tool,super-tool,2,1,target,NULL
1705772308,9482,Confirm,learning,learning_selector,8,2,dax,Target,bookcase,storage unit,bookcase,super-furniture,super-furniture,pineapple,obj4_2,NA,NA,super-food,NA,0,0,foil2,obj4_2;obj3_3;obj2_3;obj1_3
1705772308,9482,Confirm,learning,input,8,2,dax,Target,bookcase,storage unit,bookcase,super-furniture,super-furniture,pineapple,fruit,super-food,0,super-food,super-food,2,0,foil2,NULL
1705772308,9482,Confirm,learning,learning_selector,9,1,smick,Target,boat,ship,boat,super-vehicle,super-vehicle,boat,obj1_1,NA,NA,super-vehicle,NA,0,1,target,obj1_1;obj3_1;obj2_1;obj4_1
1705772308,9482,Confirm,learning,input,9,1,smick,Target,boat,ship,boat,super-vehicle,super-vehicle,boat,ship,boat,1,super-vehicle,super-vehicle,1,1,target,NULL
1705772308,9482,Confirm,learning,learning_selector,10,1,mipen,One-shot,flute,instrument,super-instrument,super-instrument,super-instrument,flute,obj2_1,NA,NA,super-instrument,NA,0,1,target,obj4_1;obj2_1;obj3_1;obj1_1
1705772308,9482,Confirm,learning,input,10,1,mipen,One-shot,flute,instrument,super-instrument,super-instrument,super-instrument,flute,instrument,super-instrument,0,super-instrument,super-instrument,2,1,target,NULL
1705772308,9482,Confirm,learning,learning_selector,11,2,smick,Target,boat,ship,boat,super-vehicle,super-vehicle,helmet,obj3_2,NA,NA,super-sports,NA,0,0,foil2,obj4_1;obj3_2;obj1_1;obj2_2
1705772308,9482,Confirm,learning,input,11,2,smick,Target,boat,ship,boat,super-vehicle,super-vehicle,helmet,helmet,helmet,1,super-sports,super-sports,1,0,foil2,NULL
1705772308,9482,Confirm,learning,learning_selector,12,1,channer,Target,mouse,computer mouse,mouse,super-electronic,super-electronic,mouse,obj4_1,NA,NA,super-electronic,NA,0,1,target,obj3_1;obj2_1;obj1_1;obj4_1
1705772308,9482,Confirm,learning,input,12,1,channer,Target,mouse,computer mouse,mouse,super-electronic,super-electronic,mouse,computer mouse,mouse,1,super-electronic,super-electronic,1,1,target,NULL
1705772308,9482,Confirm,learning,learning_selector,13,1,zum,One-shot,saw,wood saw,saw,super-tool,super-tool,saw,obj3_1,NA,NA,super-tool,NA,0,1,target,obj4_1;obj1_1;obj3_1;obj2_1
1705772308,9482,Confirm,learning,input,13,1,zum,One-shot,saw,wood saw,saw,super-tool,super-tool,saw,wood saw,saw,1,super-tool,super-tool,1,1,target,NULL
