experiment,condition,model,learning_space_size,subject,phase,trial_index,exposure,word,selection,accuracy,previous_correct
trueswell,exp1,pursuit,NA,296,learning,12,1,jix,cat,1,
trueswell,exp1,pursuit,NA,296,learning,13,2,heek,bear,0,0.0
trueswell,exp1,pursuit,NA,296,learning,14,2,smick,dog,0,0.0
trueswell,exp1,pursuit,NA,296,learning,15,2,skoog,eye,0,0.0
trueswell,exp1,pursuit,NA,296,learning,16,2,toop,car,1,1.0
trueswell,exp1,pursuit,NA,296,learning,17,2,irp,ball,0,0.0
trueswell,exp1,pursuit,NA,296,learning,18,2,yate,dog,0,0.0
trueswell,exp1,pursuit,NA,296,learning,19,2,moke,dog,0,0.0
trueswell,exp1,pursuit,NA,296,learning,20,2,zud,bird,0,0.0
trueswell,exp1,pursuit,NA,296,learning,21,2,quab,eye,1,1.0
trueswell,exp1,pursuit,NA,296,learning,22,2,wode,bird,0,0.0
trueswell,exp1,pursuit,NA,296,learning,23,2,glemp,hand,0,0.0
trueswell,exp1,pursuit,NA,296,learning,24,2,jix,cat,1,1.0
trueswell,exp1,pursuit,NA,296,learning,25,3,heek,door,0,0.0
trueswell,exp1,pursuit,NA,296,learning,26,3,smick,ball,1,0.0
trueswell,exp1,pursuit,NA,296,learning,27,3,skoog,eye,0,0.0
trueswell,exp1,pursuit,NA,296,learning,28,3,toop,car,1,1.0
trueswell,exp1,pursuit,NA,296,learning,29,3,irp,car,0,0.0
trueswell,exp1,pursuit,NA,296,learning,30,3,yate,shoe,1,0.0
trueswell,exp1,pursuit,NA,296,learning,31,3,moke,eye,0,0.0
trueswell,exp1,pursuit,NA,296,learning,32,3,zud,bear,1,0.0
trueswell,exp1,pursuit,NA,296,learning,33,3,quab,eye,1,1.0
trueswell,exp1,pursuit,NA,296,learning,34,3,wode,book,0,0.0
trueswell,exp1,pursuit,NA,296,learning,35,3,glemp,door,0,0.0
trueswell,exp1,pursuit,NA,296,learning,36,3,jix,cat,1,1.0
trueswell,exp1,pursuit,NA,296,learning,37,4,heek,dog,0,0.0
trueswell,exp1,pursuit,NA,296,learning,38,4,smick,bear,0,1.0
trueswell,exp1,pursuit,NA,296,learning,39,4,skoog,cat,0,0.0
trueswell,exp1,pursuit,NA,296,learning,40,4,toop,car,1,1.0
trueswell,exp1,pursuit,NA,296,learning,41,4,irp,hand,1,0.0
trueswell,exp1,pursuit,NA,296,learning,42,4,yate,shoe,1,1.0
trueswell,exp1,pursuit,NA,296,learning,43,4,moke,eye,0,0.0
trueswell,exp1,pursuit,NA,296,learning,44,4,zud,bear,1,1.0
trueswell,exp1,pursuit,NA,296,learning,45,4,quab,eye,1,1.0
trueswell,exp1,pursuit,NA,296,learning,46,4,wode,fish,0,0.0
trueswell,exp1,pursuit,NA,296,learning,47,4,glemp,shoe,0,0.0
trueswell,exp1,pursuit,NA,296,learning,48,4,jix,cat,1,1.0
trueswell,exp1,pursuit,NA,296,learning,49,5,heek,book,1,0.0
trueswell,exp1,pursuit,NA,296,learning,50,5,smick,bird,0,0.0
trueswell,exp1,pursuit,NA,296,learning,51,5,skoog,hand,0,0.0
trueswell,exp1,pursuit,NA,296,learning,52,5,toop,car,1,1.0
trueswell,exp1,pursuit,NA,296,learning,53,5,irp,hand,1,1.0
trueswell,exp1,pursuit,NA,296,learning,54,5,yate,shoe,1,1.0
trueswell,exp1,pursuit,NA,296,learning,55,5,moke,car,0,0.0
trueswell,exp1,pursuit,NA,296,learning,56,5,zud,bear,1,1.0
trueswell,exp1,pursuit,NA,296,learning,57,5,quab,eye,1,1.0
trueswell,exp1,pursuit,NA,296,learning,58,5,wode,door,1,0.0
trueswell,exp1,pursuit,NA,296,learning,59,5,glemp,book,0,0.0
trueswell,exp1,pursuit,NA,296,learning,60,5,jix,cat,1,1.0
trueswell,exp1,pursuit,NA,295,learning,1,1,heek,ball,0,
trueswell,exp1,pursuit,NA,295,learning,2,1,smick,cat,0,
trueswell,exp1,pursuit,NA,295,learning,3,1,skoog,dog,1,
trueswell,exp1,pursuit,NA,295,learning,4,1,toop,book,0,
trueswell,exp1,pursuit,NA,295,learning,5,1,irp,door,0,
trueswell,exp1,pursuit,NA,295,learning,6,1,yate,hand,0,
trueswell,exp1,pursuit,NA,295,learning,7,1,moke,car,0,
trueswell,exp1,pursuit,NA,295,learning,8,1,zud,bear,1,
trueswell,exp1,pursuit,NA,295,learning,9,1,quab,fish,0,
trueswell,exp1,pursuit,NA,295,learning,10,1,wode,bird,0,
trueswell,exp1,pursuit,NA,295,learning,11,1,glemp,bird,1,
trueswell,exp1,pursuit,NA,295,learning,12,1,jix,cat,1,
trueswell,exp1,pursuit,NA,295,learning,13,2,heek,ball,0,0.0
trueswell,exp1,pursuit,NA,295,learning,14,2,smick,car,0,0.0
trueswell,exp1,pursuit,NA,295,learning,15,2,skoog,dog,1,1.0
trueswell,exp1,pursuit,NA,295,learning,16,2,toop,cat,0,0.0
trueswell,exp1,pursuit,NA,295,learning,17,2,irp,dog,0,0.0
trueswell,exp1,pursuit,NA,295,learning,18,2,yate,book,0,0.0
